date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
08-02-2025,70.38333333,70.08333333,585.5416667,17.20833333,18.99583333,122.75,0.660416667,0.291666667,1.570833333,154.375,91.125
09-02-2025,80.2375,79.74583333,570.7916667,19.95,23.675,122.1666667,0.801666667,0.916666667,1.504166667,160.625,100.5833333
10-02-2025,64.05416667,63.375,521.75,20.59583333,21.2125,110.4166667,0.904583333,1.291666667,1.385416667,157.9583333,95.25
11-02-2025,51.61666667,51.1125,558.4583333,18.23333333,19.57083333,115.4166667,0.67,0.666666667,1.525,151.7083333,85.25
12-02-2025,53.47083333,52.52916667,538.9166667,21.925,20.5625,108.7083333,0.344583333,1.791666667,1.777083333,148,83.58333333
13-02-2025,34.87916667,26.4625,430.0833333,19.2125,9.791666667,86.04166667,0.148333333,15.83333333,1.989583333,108.0416667,70.625
14-02-2025,34.30416667,26.68333333,461.7916667,16.775,11.2875,95.41666667,0.1525,15.125,2.060416667,78.70833333,58.45833333
15-02-2025,29.77916667,23.69166667,563.8333333,18.85833333,9.408333333,88.79166667,0.1175,12.33333333,2.141666667,83.5,61.75
16-02-2025,34.25,26.8,574.7916667,22.85,12.18333333,88.66666667,0.138333333,13.41666667,2.20625,84.54166667,60.25
17-02-2025,33.09583333,25.50833333,548.625,24.325,13.22083333,84.625,0.13,13.25,2.36875,81,59.29166667
18-02-2025,33.39583333,28.95416667,471.5833333,21.04583333,14.24166667,96.04166667,0.20875,8.333333333,2.2625,94.75,63.70833333
19-02-2025,37.8375,31.15833333,476.2916667,21.30416667,17.325,96,0.224166667,12.79166667,2.233333333,93.29166667,64.20833333
20-02-2025,33.52083333,26.92083333,568.625,18.45,12.27083333,90.29166667,0.197916667,12.625,2.254166667,89.16666667,63.25
21-02-2025,23.77083333,18.44583333,478.9583333,14.3625,8.654166667,95.875,0.200416667,10.70833333,2.204166667,77.16666667,52.04166667
22-02-2025,43.5875,23.4625,430.7083333,16.54166667,8.958333333,85.95833333,0.185833333,38.58333333,2.254166667,69.45833333,47.29166667
23-02-2025,43.81666667,28.49583333,407.2916667,20.625,11.71666667,85.5,0.17875,29.58333333,2.275,85.20833333,62.20833333
24-02-2025,48.96666667,27.95416667,427.5833333,17.82916667,10.3875,91.375,0.213333333,40.83333333,2.208333333,83.875,61.45833333
25-02-2025,53.84583333,32.12083333,490.875,19.675,10.84166667,92.20833333,0.244166667,40.875,2.170833333,95.04166667,65.33333333
26-02-2025,45.00833333,36.55833333,536.2083333,19.03333333,11.06666667,99.875,0.31125,16.375,2.24375,102.5416667,67.79166667
27-02-2025,43.65416667,35.72916667,589.4166667,14.62916667,11.41666667,110.1666667,0.300416667,15.75,2.120833333,103.5,67.41666667
28-02-2025,65.07083333,59.82083333,606.7916667,26.15,17.05416667,106.375,0.44875,10.5,1.883333333,140.0416667,81.79166667
01-03-2025,50.25416667,45.24166667,540.25,20.1875,13.125,104.9583333,0.4625,9.833333333,1.833333333,134.7916667,79.58333333
02-03-2025,47.275,39.07916667,449.7083333,14.31666667,16.04166667,110.875,0.505416667,16.08333333,1.572916667,116.9166667,73.45833333
03-03-2025,53.0625,34.83333333,400.0833333,18.1875,12.6375,88.41666667,0.359583333,36.125,1.9625,105.4583333,70.04166667
04-03-2025,49.35833333,27.37083333,493.4166667,14.5125,9.358333333,83.875,0.2275,42.125,2.34375,91.08333333,65.125
05-03-2025,46.6375,23.57083333,393.6666667,10.95416667,7.733333333,94.875,0.176666667,44.75,2.58125,76.95833333,57.25
06-03-2025,24.51666667,21.64583333,448.9583333,15.47916667,12.52083333,107.3333333,0.13375,5.541666667,2.5375,85.04166667,55
07-03-2025,30.60833333,28.11666667,510.875,22.08333333,12.96666667,100.5416667,0.148333333,5.333333333,2.54375,86.16666667,59.79166667
08-03-2025,50.64166667,47.52916667,584.7083333,27.75833333,20.66666667,114.5,0.215,6.166666667,2.447916667,125.7916667,74.75
09-03-2025,43.375,37.34166667,510.0416667,22.26666667,17.32083333,101.0416667,0.160416667,12,2.591666667,115.75,73.08333333
10-03-2025,36.03333333,33.27916667,544.75,16.30833333,11.92916667,117.6666667,0.337916667,5.166666667,2.3,112.4583333,67.58333333
11-03-2025,37.8,34.97916667,542.3333333,16.25,9.766666667,120.2083333,0.3725,5.541666667,2.327083333,108.7083333,66.54166667
12-03-2025,55.53333333,52.60416667,588.5833333,22.56666667,15.45416667,115.875,0.37,5.583333333,2.354166667,134.375,78.41666667
13-03-2025,67.32083333,63.4375,481.2916667,15.76666667,24.55,156.0416667,0.594166667,7.375,2.166666667,157.9166667,86.5
14-03-2025,50.84166667,44.66666667,418.9583333,13.31666667,18.3625,135.0833333,0.479583333,11.66666667,2.291666667,150.9583333,83.08333333
15-03-2025,36.01666667,28.8375,375.375,15.83333333,14.20416667,113.75,0.403333333,13.125,2.254166667,116.7916667,68.79166667
16-03-2025,28.55833333,25.14166667,414.0833333,14.8,13.11666667,111.7916667,0.4625,6.5,2.2875,99.95833333,63
17-03-2025,38.99583333,27.65416667,398.8333333,15.31666667,12.66666667,105.625,0.40125,22.33333333,2.570833333,94.16666667,62.45833333
18-03-2025,50.5375,35.1875,402.4166667,18.1375,17.99583333,120.5416667,0.384583333,29.20833333,2.495833333,111.375,66.25
19-03-2025,44.94583333,35.8875,377.4166667,14.0625,22.72083333,132.125,0.438333333,17.33333333,2.38125,120.3333333,68.66666667
20-03-2025,40.8,30.28333333,356.9583333,12.85833333,14.83333333,120.25,0.31,20.375,2.458333333,118.25,69.79166667
21-03-2025,33.05416667,18.55,281.6666667,13.15833333,11.325,103.0416667,0.259166667,28.33333333,2.320833333,79.04166667,54.625
22-03-2025,30.925,23.69583333,360.4583333,14.70833333,15.85416667,110.9166667,0.194166667,13.91666667,2.541666667,88.58333333,54.125
23-03-2025,38.93333333,34.7625,443.0416667,15.375,20.1125,131.7083333,0.310416667,8.041666667,2.35,107.3333333,64.125
24-03-2025,48,40.17916667,398.7083333,13.775,23.17916667,138.2916667,0.345833333,15.625,2.308333333,121.9166667,71.04166667
25-03-2025,50.49583333,42.10416667,456.4583333,14.89166667,17.99583333,130.5416667,0.462916667,16.16666667,2.185416667,125.5,72.41666667
26-03-2025,41.62083333,35.13333333,357.0416667,10.6625,24.90416667,145.0416667,0.489166667,12.54166667,2.154166667,135.25,71.58333333
27-03-2025,23.3375,20.29583333,290.6666667,12.62916667,18.25416667,114,0.504166667,5.5,2.220833333,103.75,62.375
28-03-2025,30.9625,25.6875,328.9166667,14.1,14.15833333,110.375,0.487083333,9.958333333,2.25,91.83333333,55.45833333
29-03-2025,53.04583333,38.40833333,387.9166667,14.35833333,15.41666667,123.5,0.7725,28.58333333,1.741666667,104.9166667,66.29166667
30-03-2025,54.25833333,43.18333333,397.7083333,12.22083333,20.375,153.7916667,1.085,21.875,1.383333333,129.9166667,71.16666667
31-03-2025,62.6875,54.44583333,448.375,11.94166667,23.58333333,160.4583333,1.577916667,16.16666667,1.275,159.1666667,78.625
01-04-2025,80.76666667,71.29166667,480.2083333,13.45833333,18.2625,135.125,1.6175,19.20833333,0.591666667,153.7083333,88.25
02-04-2025,92.43333333,81.79166667,448.0833333,7.058333333,8.508333333,147.5,1.297916667,21.54166667,1.289583333,164.25,106.2083333
03-04-2025,73.54166667,67.27916667,547.9583333,16.3875,12.8375,123.5,1.100833333,12.29166667,1.489583333,161.1666667,101.1666667
04-04-2025,63.9875,58.61666667,528.5416667,17.42083333,13.66666667,123.9166667,0.61625,10.83333333,2.004166667,154.875,91.08333333
05-04-2025,45.52916667,39.375,474.4166667,17.85833333,15.05833333,112.75,0.37875,12.29166667,2.329166667,138.625,80.08333333
06-04-2025,37.62916667,25.8875,367.9166667,20.42083333,15.69583333,108.5416667,0.255416667,23.16666667,2.558333333,100.375,64.95833333
07-04-2025,34.83333333,24.1875,379.25,17.51666667,14.94166667,110.375,0.2375,21.375,2.545833333,86.75,59.41666667
08-04-2025,43.07916667,28.99166667,379.5,18.71666667,15.58333333,107.5833333,0.343333333,28.16666667,2.414583333,89.75,61.625
09-04-2025,53.3625,39.61666667,386.2916667,13.02083333,18.825,137.9583333,0.429583333,27.29166667,2.254166667,120.625,69.875
10-04-2025,36.46666667,25.4,310,7.5,11.37083333,118.5,0.41625,21.16666667,2.095833333,102.4583333,65.125
11-04-2025,33.97083333,22.41666667,267.4166667,7.808333333,9.370833333,103.4166667,0.4125,22.04166667,2.002083333,83.66666667,59.33333333
12-04-2025,46.23333333,19.87083333,235.875,9.054166667,9.675,95.29166667,0.362083333,50.54166667,2.1375,71.41666667,50.625
13-04-2025,51.225,23.225,277.125,11.39166667,13.3375,106.5416667,0.255,55.625,2.483333333,84.33333333,60.91666667
14-04-2025,38.05,19.34583333,287.4166667,12.3,9.4375,101.5,0.250833333,36.5,2.558333333,82.25,56.875
15-04-2025,34.31666667,18.83333333,281.2083333,12.5625,9.05,108.25,0.259583333,32.20833333,2.2875,78.45833333,49.91666667
16-04-2025,31.89166667,19.64583333,284.1666667,12.73333333,13.27916667,105.7083333,0.27375,24.08333333,2.160416667,83.79166667,50.04166667
17-04-2025,31.50833333,18.14166667,266.6666667,9.175,13.1875,106.6666667,0.3025,25.75,2.191666667,80.20833333,49.16666667
18-04-2025,32.44166667,19.6125,256.9583333,10.30833333,14.69166667,106.5,0.31375,23.79166667,2.127083333,83.04166667,49.91666667
19-04-2025,32.2125,19.6875,247.4583333,8.933333333,11.89166667,106.75,0.339166667,23.70833333,2.55,83.375,50.66666667
20-04-2025,50.87083333,23.04583333,264.125,12.29166667,14.9625,112.875,0.368333333,58.625,2.55625,90.45833333,54.20833333
21-04-2025,51.14166667,26.3375,291.8333333,13.54583333,16.21666667,116.2083333,0.368333333,48.79166667,2.325,98.70833333,63.41666667
22-04-2025,47.35,28.24583333,329.4166667,13.63333333,16.73333333,123.875,0.450833333,37.75,2.160416667,108.75,64.08333333
23-04-2025,43.29166667,27.3625,313.7083333,10.05,18.7375,136,0.444166667,32.16666667,2.485416667,114.25,64.95833333
24-04-2025,39.63333333,24.64583333,288.1666667,9.254166667,16.77916667,125.75,0.462083333,29,2.19375,113.125,64.125
25-04-2025,44.5375,25.33333333,282.7083333,11.175,18,118.1666667,0.589166667,37.875,1.920833333,97.33333333,59.16666667
26-04-2025,43.79166667,27.90416667,308.75,13.04166667,18.3,121.9166667,0.587083333,31.54166667,1.872916667,109.6666667,64.33333333
27-04-2025,31.44166667,21.65,309.7916667,11.0875,16.76666667,122.4583333,0.443333333,19.04166667,2.504166667,105.7916667,63.29166667
28-04-2025,42.05416667,22.14166667,274,9.55,14.9,119.0833333,0.28875,39.83333333,2.714583333,99.41666667,56.5
29-04-2025,47.65833333,22.75,264.2916667,10.05833333,15.60416667,109.5416667,0.317916667,49.875,2.683333333,90.95833333,56.83333333
30-04-2025,38.15,20.31666667,262.5,9.2125,13.56666667,106.9166667,0.330833333,34.91666667,2.183333333,83,57.125
01-05-2025,34.67916667,22.84166667,270.0833333,11.57083333,16.87916667,111.5416667,0.257916667,23.375,2.147916667,88.75,55.29166667
02-05-2025,25.44166667,16.55,255.125,11.51666667,13.77916667,112.3333333,0.234583333,17.25,2.647916667,88.20833333,54.25
03-05-2025,22.025,13.83333333,225.0833333,10.92083333,11.62916667,97.45833333,0.305,14.95833333,2.375,71.20833333,43.41666667
04-05-2025,29.98333333,14.9625,220.7083333,8.1125,8.704166667,86.125,0.302916667,27.54166667,2.441666667,57.91666667,39.04166667
05-05-2025,49.3,21.48333333,263.625,10.05,11.44166667,96.75,0.47625,53.79166667,2.120833333,69.29166667,47.625
06-05-2025,30.08333333,15.69166667,239.75,8.004166667,8.975,84.08333333,0.328333333,27.125,2.34375,67.875,51.66666667
07-05-2025,29.2375,14.8,211.8333333,6.075,5.558333333,82.04166667,0.392916667,27.70833333,2.10625,56.79166667,36.29166667
08-05-2025,16.95,10.09166667,196.5,6.241666667,5.75,73,0.240416667,12.45833333,1.933333333,48.45833333,30.75
09-05-2025,14.45,9.1875,201.5416667,7.841666667,5.45,67.83333333,0.213333333,8.666666667,1.96875,42.95833333,28.29166667
10-05-2025,20.9625,11.99166667,233.9166667,9.404166667,7.575,68.70833333,0.24875,15.70833333,2.4875,44,29.29166667
11-05-2025,22.71666667,12.03333333,218.9583333,7.0875,7.529166667,77.125,0.339583333,18.83333333,2.25,48.16666667,33.875
12-05-2025,19.32083333,11.82083333,257.6666667,8.4125,7.304166667,74.58333333,0.350416667,13.33333333,2.279166667,50.04166667,32.04166667
13-05-2025,22.0125,19.49583333,272.1666667,14.025,11.78333333,90.33333333,0.399166667,4.625,1.839583333,62.125,42.66666667
14-05-2025,30.2625,28.1125,324.2916667,12.26666667,14.72083333,107.625,0.53625,3.791666667,1.677083333,81.625,55.66666667
15-05-2025,38.22916667,33.28333333,316.7916667,13.475,17.5125,97.91666667,0.504166667,8.958333333,2.197916667,96.91666667,66.79166667
16-05-2025,29.23333333,24.07916667,284.3333333,12.61666667,11.54583333,81.5,0.5725,8.75,1.90625,85.875,63.04166667
17-05-2025,20.20833333,14.61666667,241.75,11.39583333,10.2875,64.625,0.438333333,9.041666667,1.872916667,60.58333333,38.41666667
18-05-2025,23.8125,18.5,268.4166667,11.97083333,11.31666667,77.66666667,0.6525,8.75,1.704166667,59.91666667,39.79166667
19-05-2025,41.35,34.90833333,358.7083333,11.65,13.5875,113.25,1.027083333,12.16666667,1.816666667,89.25,55.29166667
20-05-2025,54.80833333,46.87916667,354.375,10.37916667,13.025,112.75,1.143333333,15.45833333,1.535416667,124.625,76.29166667
21-05-2025,41.04583333,35.2375,433.9166667,12.075,8.2,105.625,0.583333333,11.75,1.329166667,111.75,71.54166667
22-05-2025,18.38333333,17.46666667,455.25,12.025,4.754166667,77.25,0.334583333,1.583333333,1.76875,85.75,60
23-05-2025,10.875,10.09166667,339.375,13.71666667,3.475,55.45833333,0.21125,1.416666667,0.566666667,41.70833333,26.29166667
24-05-2025,17.9375,16.23333333,413.4166667,14.69583333,5.608333333,59.70833333,0.279583333,3.458333333,0.429166667,52.95833333,28.20833333
25-05-2025,19.09583333,15.84583333,334.75,14.7,10.30833333,75.70833333,0.349166667,6.125,0.479166667,60.79166667,34.875
26-05-2025,21.06666667,15.7125,355.9583333,11.7625,8.008333333,73.25,0.51875,10.125,0.595833333,56.75,32.54166667
27-05-2025,13.49166667,11.45,296.9583333,12.32083333,10.45833333,71.20833333,0.71375,4.083333333,1.475,50.83333333,33.5
28-05-2025,26.0875,14.87916667,187.3333333,8.491666667,8.329166667,65.95833333,0.798333333,20.79166667,1.372916667,51.25,28.625
29-05-2025,35.45833333,17.91666667,159.5833333,6.741666667,5.45,61.29166667,0.68125,33.33333333,1.75,63.875,37.04166667
30-05-2025,48.04166667,19.3375,154.875,5.383333333,4.429166667,63.95833333,0.556666667,54.08333333,1.979166667,62.04166667,40.83333333
31-05-2025,40.29583333,15.80416667,152.375,5.1125,4.2375,60,0.587083333,45.875,2.052083333,62.625,51.45833333
01-06-2025,21.3,10.3625,148.2916667,6.270833333,4.691666667,52.45833333,0.41125,19.33333333,1.929166667,52.66666667,32.75
02-06-2025,29.00833333,13.81666667,144.5416667,6.520833333,4.3125,55.58333333,0.362083333,27.375,1.875,47.95833333,26.33333333
03-06-2025,29.10416667,11.7125,151,4.9375,3.675,61.375,0.35875,32.95833333,2.183333333,49.79166667,29.20833333
04-06-2025,27.075,12.14583333,160.7083333,7.454166667,5.8375,62.625,0.335416667,25.54166667,1.952083333,48.125,30.125
05-06-2025,78.29583333,30.8875,234.5833333,10.34166667,7.625,75.29166667,0.4375,90.375,1.310416667,71.70833333,55.125
06-06-2025,87.6,38.65833333,240.2083333,12.47083333,14.65,82.79166667,0.585,92.33333333,2.020833333,100.5,74.83333333
07-06-2025,54.675,34.275,272.375,9.158333333,11.84166667,85.83333333,0.917083333,39.16666667,1.502083333,105.9583333,70.95833333
08-06-2025,45.37916667,30.15,188.0833333,9.3375,10.88333333,84.5,0.815416667,29.20833333,1.845833333,89.33333333,64.29166667
09-06-2025,41.37083333,25.575,170.0416667,8.770833333,10.16666667,77.95833333,0.653333333,29.5,1.404166667,84,62.375
10-06-2025,47.67083333,27.32083333,182.5833333,10.29583333,12.425,74.875,0.625833333,37.5,2.139583333,81.70833333,61.45833333
11-06-2025,31.00833333,21.2375,179.7083333,10.78333333,11.48333333,66.375,0.644583333,17.29166667,1.535416667,75.20833333,54.08333333
12-06-2025,27.3375,19.8125,182.7083333,12.4875,10.55416667,65.25,0.959583333,13.54166667,1.464583333,67.875,42.625
13-06-2025,35.19583333,28.09166667,331.4583333,12.3625,8.475,79.70833333,0.966666667,13.54166667,1.441666667,71.45833333,50.04166667
14-06-2025,38.70416667,31.69583333,407.9583333,12.41666667,6.15,77.04166667,0.779166667,13.66666667,1.5375,95.125,66.58333333
15-06-2025,9.3,8.6875,244.7916667,11.20833333,4.741666667,47.08333333,0.210416667,0.958333333,1.283333333,67.41666667,43.375
16-06-2025,5.545833333,4.241666667,189.6666667,8.216666667,4.625,56.375,0.196666667,1.791666667,1.1,28.41666667,22.875
17-06-2025,12.2875,6.4875,148.5,4.616666667,3.2125,56.125,0.280833333,10.20833333,1.983333333,26.41666667,22.45833333
18-06-2025,6.741666667,3.854166667,147.7916667,4.35,3.275,54.625,0.264583333,4.458333333,1.929166667,27.375,21.83333333
19-06-2025,4.295833333,3.1625,171.1666667,5.645833333,4.004166667,60.95833333,0.31,2.333333333,1.125,28.125,24.375
20-06-2025,10.27083333,5.716666667,148.75,4.908333333,3.520833333,52.25,0.41625,7.958333333,1.579166667,25.04166667,20.875
21-06-2025,9.729166667,5.7375,148.2083333,5.104166667,3.483333333,47.95833333,0.445833333,6.875,1.479166667,23.91666667,19.08333333
22-06-2025,15.21666667,7.491666667,142.5833333,4.770833333,3.508333333,50.04166667,0.51875,14.125,1.652083333,27.79166667,20.04166667
23-06-2025,10.56666667,5.795833333,142.875,4.608333333,3.041666667,48.95833333,0.4975,8.75,1.25625,28.54166667,19.625
24-06-2025,9.704166667,4.929166667,146.7083333,6.154166667,4.2875,48.66666667,0.417083333,9.375,0.785416667,23.79166667,19.5
25-06-2025,12.88333333,6.754166667,154.0833333,6.179166667,4.133333333,46.45833333,0.51375,11,0.9875,23.91666667,18.54166667
26-06-2025,11.3,5.595833333,161.125,6.1875,4.358333333,45.58333333,0.479583333,10.29166667,1.18125,27.58333333,18.25
27-06-2025,11.16666667,5.491666667,148,5.195833333,3.5125,47.25,0.476666667,10.29166667,1.435416667,23.83333333,18.91666667
28-06-2025,13.50833333,6.5,146.5833333,4.391666667,3.233333333,53.375,0.42375,11.95833333,1.68125,26.16666667,21.20833333
29-06-2025,11.0375,5.375,153.625,5.066666667,3.204166667,53.5,0.504166667,11.29166667,1.227083333,27.29166667,21.45833333
30-06-2025,6.704166667,3.9875,145.875,5.320833333,3.566666667,46.70833333,0.37875,4.208333333,0.933333333,22.95833333,18.625
01-07-2025,4.991666667,3.658333333,147.2083333,6.958333333,4.1625,45.16666667,0.421666667,2.083333333,0.558333333,21.33333333,18.04166667
02-07-2025,6.483333333,4.216666667,150.7916667,6.466666667,3.95,41.54166667,0.44,3.958333333,0.847916667,19.58333333,16.625
03-07-2025,7.279166667,4.195833333,150.5,5.516666667,3.620833333,44.625,0.4325,5.791666667,1.491666667,20.45833333,17.91666667
04-07-2025,5.845833333,3.891666667,141.5,6.3,3.783333333,45.79166667,0.38875,3.458333333,1.227083333,21.58333333,18.29166667
05-07-2025,6.466666667,3.8625,147.75,5.070833333,3.545833333,51.33333333,0.36875,4.708333333,1.377083333,22.83333333,20.5
06-07-2025,10.9,5.55,144.625,5.175,3.4625,50.33333333,0.447916667,9.166666667,1.247916667,23.79166667,20.04166667
07-07-2025,15.72083333,7.5625,146.7083333,6.620833333,4.158333333,48.33333333,0.450833333,15.16666667,0.89375,24.79166667,19.45833333
08-07-2025,16.2875,8.283333333,154.7916667,7.445833333,4.25,43.04166667,0.56,13.83333333,0.789583333,37.79166667,19.125
09-07-2025,20.50416667,9.483333333,164,7.716666667,4.5375,40.45833333,0.772083333,20.04166667,0.50625,33.83333333,18
10-07-2025,27.32916667,12.36666667,157.125,7.3875,5.558333333,42.70833333,0.729583333,25.04166667,1.116666667,44.45833333,23.625
11-07-2025,25.775,11.025,166.2916667,6.779166667,5.379166667,47.83333333,0.58,27.08333333,1.59375,49.83333333,27.125
12-07-2025,21.375,10.10416667,153.7916667,6.029166667,5.304166667,49.91666667,0.465416667,20.20833333,2.058333333,45.58333333,26
13-07-2025,14.44583333,7.166666667,156.4583333,5.4,4.1625,49.70833333,0.435,13.45833333,1.65,36.70833333,21.25
14-07-2025,6.25,4.270833333,149.5,6.125,4.254166667,45.41666667,0.295416667,3.25,1.5625,25.79166667,18.16666667
15-07-2025,10.34166667,5.6625,184.625,6.258333333,4.8875,48.5,0.24,8.791666667,1.53125,22.33333333,19.45833333
16-07-2025,27.35,12.20833333,159.7083333,6.879166667,6.058333333,49.54166667,0.470833333,27.75,1.9,35.375,22.125
17-07-2025,30.30416667,15.175,171.9166667,8.3125,6.816666667,49.5,0.536666667,25.79166667,1.779166667,55.58333333,30.875
18-07-2025,27.44583333,13.74583333,169.375,8.3125,7.566666667,45.33333333,0.550416667,24.08333333,1.758333333,56.25,29.75
19-07-2025,24.15416667,11.52083333,156.0833333,7.845833333,6.204166667,45.58333333,0.52,22,1.925,52.08333333,27.54166667
20-07-2025,10.47916667,6.875,170.0833333,7.516666667,5.533333333,47.08333333,0.372916667,6.541666667,1.96875,37.08333333,21.875
21-07-2025,7.704166667,5.3875,197.625,8.120833333,5.945833333,46.75,0.276666667,4.375,1.320833333,26.45833333,18.70833333
22-07-2025,7.65,5.341666667,166.625,7.229166667,6.220833333,50.625,0.300416667,4.416666667,1.55,23.95833333,20.08333333
23-07-2025,4.395833333,3.375,172.25,7.5,5.704166667,46.5,0.229166667,1.916666667,0.8875,22.125,18.625
24-07-2025,6.483333333,4.370833333,164.1666667,6.141666667,4.15,49.08333333,0.325416667,3.708333333,1.429166667,22.83333333,19.66666667
25-07-2025,3.8625,3.1,156.0833333,6.591666667,4.420833333,47.20833333,0.19375,1.416666667,0.704166667,22.04166667,18.91666667
26-07-2025,4.445833333,3.133333333,147.9166667,6.675,4.279166667,46.875,0.242083333,2,0.645833333,21.5,18.75
27-07-2025,7.0625,4.229166667,134.7916667,4.304166667,3.229166667,46.625,0.455,4.625,1.347916667,21.79166667,18.625
28-07-2025,8.220833333,5.075,138.6666667,4.9,3.483333333,46.41666667,0.437083333,4.708333333,1.385416667,21.625,18.58333333
29-07-2025,6.233333333,4.204166667,136.9583333,5.670833333,3.741666667,41.95833333,0.404583333,2.958333333,0.7125,21.41666667,16.83333333
30-07-2025,7.358333333,4.658333333,139.9166667,7.395833333,4.4125,41.375,0.377916667,5.208333333,0.685416667,19.41666667,16.66666667
31-07-2025,10.05,5.7875,153.125,6.229166667,4.116666667,46.08333333,0.427916667,7.625,0.910416667,21.91666667,18.5
01-08-2025,18.22083333,9.05,152.2083333,5.979166667,4.816666667,49,0.470833333,15.41666667,1.745833333,28.33333333,20.20833333
02-08-2025,15.2375,8.4,158.2916667,6.925,5.479166667,48.75,0.488333333,11.875,1.86875,38.08333333,21.54166667
03-08-2025,19.375,11.1,171.7083333,8.825,6.508333333,46.95833333,0.45125,13.95833333,1.925,43.625,23.04166667
04-08-2025,24.55416667,13.675,180.75,8.858333333,7.683333333,50.54166667,0.442916667,19.45833333,1.720833333,50.375,26.125
05-08-2025,32.07083333,18.96666667,207.8333333,11.07916667,9.558333333,55.45833333,0.425833333,23.16666667,1.75625,58.54166667,32.20833333
06-08-2025,37.70416667,23.90416667,248.75,13.42916667,14.08333333,62.54166667,0.523333333,24.91666667,1.597916667,70.70833333,47.16666667
07-08-2025,37.82083333,23.65833333,258.375,14.12916667,14.36666667,56.79166667,0.612916667,26.91666667,1.470833333,76.70833333,58.16666667
08-08-2025,34.82083333,21.45416667,277.4166667,15.40833333,13,42.70833333,0.456666667,24.5,1.35,72.16666667,49.79166667
09-08-2025,30.42916667,17.0125,258.2916667,12.34166667,8.525,42.29166667,0.464583333,25.29166667,0.914583333,63.58333333,37.16666667
10-08-2025,28.75416667,15.25833333,199.2083333,10.70416667,8.275,39.5,0.425833333,25.04166667,1.39375,60.95833333,34.33333333
11-08-2025,18.90833333,10.5125,162.375,7.4625,6.05,43.625,0.365,15.16666667,1.960416667,48.16666667,24.54166667
12-08-2025,14.825,10.07083333,163.3333333,8.75,6.608333333,38.70833333,0.342916667,8.208333333,1.74375,42.79166667,21.33333333
13-08-2025,11.77916667,8.8125,176.375,9.920833333,6.633333333,34.41666667,0.332083333,5.375,1.091666667,43.91666667,21.16666667
14-08-2025,6.616666667,5.354166667,192.5833333,9.829166667,7.083333333,37.91666667,0.214166667,2,1.085416667,25.29166667,16.54166667
15-08-2025,5.554166667,4.329166667,187.9583333,7.691666667,6.241666667,44.75,0.25,2.375,1.272916667,22.875,17.91666667
16-08-2025,6.970833333,4.4625,184.125,7.2375,5.879166667,43.125,0.2575,4.625,1.064583333,20.70833333,17.25
17-08-2025,3.158333333,2.666666667,181.6666667,6.295833333,4.733333333,40,0.169583333,0.916666667,1.389583333,19,16.04166667
18-08-2025,2.495833333,2.258333333,168.4166667,6.5625,4.645833333,44.29166667,0.1275,0.291666667,0.714583333,20,17.66666667
19-08-2025,2.075,1.95,161.0833333,6.358333333,4.270833333,47.66666667,0.108333333,0.25,0.452083333,21.79166667,19.25
20-08-2025,4.358333333,3.020833333,157.75,4.941666667,3.316666667,46.70833333,0.13375,2.666666667,1.004166667,22.375,18.79166667
21-08-2025,10.40416667,6.058333333,146.75,4.466666667,3.029166667,42.41666667,0.244166667,7.625,1.614583333,20.79166667,16.91666667
22-08-2025,7.854166667,5.458333333,148.625,5.245833333,3.520833333,39.20833333,0.272083333,3.375,1.675,26.375,15.70833333
23-08-2025,7.291666667,5.170833333,148.25,4.670833333,3.175,43.41666667,0.24125,3.166666667,1.958333333,22.45833333,17.33333333
24-08-2025,6.508333333,5.091666667,139.8333333,4.808333333,2.9625,42.41666667,0.22625,1.5,1.608333333,22.375,16.91666667
25-08-2025,4.4875,3.741666667,154.7916667,5.495833333,3.5625,40.45833333,0.207916667,0.875,1.44375,20.54166667,16.20833333
26-08-2025,7.395833333,5.141666667,163.5,6.766666667,4.370833333,35.875,0.290833333,3.458333333,0.804166667,17.91666667,14.33333333
27-08-2025,16.8125,9.8625,183.9166667,8.554166667,5.1375,40.25,0.393333333,13.29166667,0.920833333,33,18.125
28-08-2025,23.16666667,12.10833333,208.5416667,9.9625,6.925,42.75,0.395416667,22.04166667,1.2,41,21.91666667
29-08-2025,6.608333333,5.045833333,199.8333333,10.0375,8.458333333,41.125,0.243333333,3.166666667,0.820833333,39.91666667,20.41666667
30-08-2025,11.1625,6.283333333,185.3333333,7.008333333,5.933333333,48.375,0.223333333,8.875,2.325,23.91666667,19.41666667
31-08-2025,21.2,9.570833333,159.8333333,6.05,4.754166667,44.83333333,0.344166667,20.375,1.614583333,36.125,19.79166667
01-09-2025,9.679166667,5.495833333,148.9166667,5.2875,3.604166667,42.45833333,0.38125,7.833333333,1.170833333,32.5,18.91666667
02-09-2025,11.0375,6.866666667,153.2916667,6.441666667,4.8875,46.58333333,0.405,6.833333333,1.479166667,23.16666667,18.625
03-09-2025,17.26666667,10.20416667,166.4166667,6.654166667,5.504166667,49.79166667,0.56625,12.79166667,1.375,35.66666667,20.54166667
04-09-2025,16.99166667,9.620833333,156.875,6.7125,5.625,46.125,0.45375,12.16666667,1.76875,46.70833333,23
